StationId,State,Year,Month,Day,Season,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
UP012,Uttar Pradesh,2015,3,10,Summer,,,12.86,30.6,6.24,,10.88,,10.89,1.74,0.07,,
UP012,Uttar Pradesh,2015,3,11,Summer,,,13.14,31.82,6.24,,14.06,,10.89,1.8,0.07,,
UP012,Uttar Pradesh,2015,3,12,Summer,,,13.73,32.54,6.24,,8.59,14.79,11.11,1.85,0.07,,
UP012,Uttar Pradesh,2015,3,13,Summer,,,13.28,32.54,6.24,,2.26,16.78,11.42,1.83,0.07,,
UP012,Uttar Pradesh,2015,3,14,Summer,,,12.81,30.17,6.24,,1.97,16.22,10.82,1.75,0.07,,
UP012,Uttar Pradesh,2015,3,15,Summer,,,11.78,29.01,6.24,,2.19,10.73,10.88,1.63,0.06,,
UP012,Uttar Pradesh,2015,3,16,Summer,,,21.96,32.62,6.24,,2.2,10.56,10.95,2.18,0.08,,
UP012,Uttar Pradesh,2015,3,17,Summer,,,17.28,31.27,6.24,,2.24,14.01,11.26,1.94,0.07,,
UP012,Uttar Pradesh,2015,3,18,Summer,,,11.68,28.77,6.24,,2.21,10.92,11.05,1.62,0.06,,
UP012,Uttar Pradesh,2015,3,19,Summer,,,12.32,30.23,6.24,,2.22,12.12,11.14,1.7,0.07,,
UP012,Uttar Pradesh,2015,3,20,Summer,,,13.96,32.55,6.24,,2.24,14.46,11.27,1.86,0.07,,
UP012,Uttar Pradesh,2015,3,21,Summer,,,14.61,33.1,6.24,,2.27,13.39,11.49,1.91,0.07,,
UP012,Uttar Pradesh,2015,3,22,Summer,,,12.22,30.29,6.24,,2.28,14.51,11.61,1.7,0.06,,
UP012,Uttar Pradesh,2015,3,23,Summer,,,12.8,31.51,6.24,,2.29,13.33,11.66,1.77,0.07,,
UP012,Uttar Pradesh,2015,3,24,Summer,,,19.65,34.35,6.24,,2.3,17.55,11.77,2.16,0.08,,
UP012,Uttar Pradesh,2015,3,25,Summer,,,32.66,41.66,6.24,,2.33,19.09,11.97,2.97,0.11,,
UP012,Uttar Pradesh,2015,3,26,Summer,,,34.29,41.67,6.24,,2.33,19.66,12.0,3.04,0.12,,
UP012,Uttar Pradesh,2015,3,27,Summer,,,13.89,32.47,6.24,,2.34,17.56,12.04,1.85,0.07,,
UP012,Uttar Pradesh,2015,3,28,Summer,43.2,,25.51,35.08,6.24,,2.32,16.63,11.93,2.42,0.09,,
UP012,Uttar Pradesh,2015,4,18,Summer,44.13,,12.11,29.77,6.24,,1.68,9.77,12.82,1.67,0.06,,
UP012,Uttar Pradesh,2015,4,22,Summer,38.49,,17.01,19.15,6.24,,2.38,20.32,12.39,3.99,2.0,,
UP012,Uttar Pradesh,2015,6,12,Summer,7.33,,3.18,8.12,6.62,,2.44,7.33,32.08,2.54,2.65,,
UP012,Uttar Pradesh,2015,6,16,Summer,,,3.87,7.46,7.28,,6.72,15.31,,0.15,0.3,,
UP012,Uttar Pradesh,2015,6,17,Summer,28.16,,3.46,8.4,6.48,,2.16,20.35,,0.22,0.43,,
UP012,Uttar Pradesh,2015,7,13,Monsoon,80.82,,41.35,21.9,6.24,,3.87,58.81,44.86,5.18,10.36,,
UP012,Uttar Pradesh,2016,2,17,Winter,,,7.58,11.23,6.24,,1.21,7.93,50.24,,,,
UP012,Uttar Pradesh,2016,2,18,Winter,,,11.7,16.48,6.24,,1.13,5.68,62.02,,,,
UP012,Uttar Pradesh,2016,2,19,Winter,68.13,,8.06,15.46,6.24,,1.11,4.85,51.61,,,,
UP012,Uttar Pradesh,2016,5,12,Summer,,,8.3,27.97,6.24,,0.74,17.9,,,,,
UP012,Uttar Pradesh,2016,5,26,Summer,53.36,,2.45,50.71,6.24,,,15.61,71.84,,,,
UP012,Uttar Pradesh,2016,6,9,Summer,36.54,,5.19,41.6,6.24,,3.47,4.05,93.33,0.14,2.42,,
UP012,Uttar Pradesh,2016,6,27,Summer,51.79,,2.37,33.74,6.24,,,5.81,36.91,,0.03,,
UP012,Uttar Pradesh,2016,7,5,Monsoon,19.31,,2.28,34.56,6.24,,1.01,4.68,28.91,,,,
UP012,Uttar Pradesh,2016,7,6,Monsoon,9.14,,2.35,26.62,6.24,,,4.16,43.71,,,,
UP012,Uttar Pradesh,2016,7,13,Monsoon,24.85,,2.12,23.98,6.24,,,3.77,49.76,0.08,0.08,,
UP012,Uttar Pradesh,2016,7,14,Monsoon,26.31,,11.25,28.41,6.24,,,7.32,41.75,0.06,,,
UP012,Uttar Pradesh,2016,7,15,Monsoon,25.06,,2.59,26.9,6.24,,,2.09,55.0,0.26,0.08,,
UP012,Uttar Pradesh,2016,7,16,Monsoon,34.74,,5.12,46.07,6.24,,,4.93,33.47,0.71,0.33,,
UP012,Uttar Pradesh,2016,7,22,Monsoon,37.71,,2.22,22.32,6.24,,1.02,4.96,40.82,0.26,0.08,,
UP012,Uttar Pradesh,2016,7,24,Monsoon,29.81,,2.38,32.26,6.24,,,3.68,43.26,0.32,0.19,,
UP012,Uttar Pradesh,2016,7,27,Monsoon,13.41,,10.46,17.06,6.24,,,3.59,42.83,0.17,0.06,,
UP012,Uttar Pradesh,2016,8,1,Monsoon,16.76,,3.54,19.86,6.24,,1.3,3.19,27.67,0.45,0.04,,
UP012,Uttar Pradesh,2016,8,7,Monsoon,,,,,6.24,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2016,8,8,Monsoon,,,,,6.24,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2016,8,9,Monsoon,,,,,6.24,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2016,8,10,Monsoon,,,,,6.24,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2016,8,11,Monsoon,13.17,,3.58,20.78,6.24,,0.22,10.54,37.42,0.5,0.08,,
UP012,Uttar Pradesh,2016,9,20,Monsoon,54.75,,,0.02,,,,4.19,26.41,0.98,0.12,,
UP012,Uttar Pradesh,2016,11,17,Post-Monsoon,,,,,12.03,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2016,11,18,Post-Monsoon,221.42,,8.98,77.57,9.11,,0.56,2.08,66.37,2.0,2.07,,
UP012,Uttar Pradesh,2016,11,24,Post-Monsoon,198.42,,8.07,105.55,6.24,,1.71,6.64,115.33,5.56,15.67,,
UP012,Uttar Pradesh,2016,12,22,Winter,349.94,,82.05,78.47,,,2.08,12.39,64.75,4.79,12.44,,
UP012,Uttar Pradesh,2017,1,2,Winter,135.19,,6.57,31.1,,,1.45,0.67,21.42,2.68,7.54,,
UP012,Uttar Pradesh,2017,1,3,Winter,123.85,,8.59,30.8,,,1.47,0.45,15.5,2.2,11.22,,
UP012,Uttar Pradesh,2017,1,7,Winter,179.89,,25.52,47.74,,,2.47,3.74,20.96,3.77,10.41,,
UP012,Uttar Pradesh,2017,5,8,Summer,149.36,,6.84,14.19,6.24,,1.3,4.8,142.58,1.22,1.3,,
UP012,Uttar Pradesh,2017,5,12,Summer,102.72,,5.9,6.07,6.24,,,2.8,10.0,0.78,0.61,,
UP012,Uttar Pradesh,2017,5,13,Summer,118.15,,6.31,12.32,6.24,,,5.2,10.92,1.42,1.76,,
UP012,Uttar Pradesh,2017,5,20,Summer,91.65,,8.73,22.04,6.24,,1.21,1.36,12.26,1.4,2.16,,
UP012,Uttar Pradesh,2017,6,19,Summer,103.64,,8.83,15.69,,,,4.24,69.77,1.2,6.47,,
UP012,Uttar Pradesh,2017,8,21,Monsoon,52.11,,9.31,70.33,,,,9.91,9.98,1.98,3.22,,
UP012,Uttar Pradesh,2017,12,16,Winter,80.03,,13.54,48.23,33.7,,0.67,4.06,41.95,1.26,0.65,,
UP012,Uttar Pradesh,2017,12,22,Winter,141.11,,10.99,57.67,39.47,,1.23,3.79,44.76,2.1,1.13,,
UP012,Uttar Pradesh,2018,1,21,Winter,191.94,,117.88,83.14,66.72,,0.92,8.26,3.2,0.0,0.0,,
UP012,Uttar Pradesh,2018,2,15,Winter,,,,,18.8,,0.9,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,2,16,Winter,,,,,17.84,,0.91,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,2,17,Winter,,,,,17.36,,0.91,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,2,18,Winter,,,,,15.11,,0.94,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,2,19,Winter,,,,,12.28,,0.86,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,2,20,Winter,,,,,13.39,,0.89,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,2,21,Winter,,,,,7.74,,1.07,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,2,22,Winter,,,,,6.96,,1.38,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,2,23,Winter,,,,,2.35,,1.32,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,2,24,Winter,,,,,8.57,,1.1,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,2,25,Winter,,,,,15.42,,0.92,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,2,26,Winter,,,,,15.95,,0.94,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,2,27,Winter,,,8.34,2.04,33.13,,0.9,3.28,,0.0,0.0,,
UP012,Uttar Pradesh,2018,2,28,Winter,,,,,48.34,,1.06,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,1,Summer,,,,,44.08,,1.06,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,2,Summer,,,,,38.27,,1.04,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,3,Summer,,,,,36.92,,1.05,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,4,Summer,,,,,41.11,,0.86,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,5,Summer,,,,,38.7,,0.78,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,6,Summer,,,,,36.48,,0.76,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,7,Summer,,,,,41.91,,0.88,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,8,Summer,,,,,55.4,,0.99,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,9,Summer,,,,,51.2,,0.91,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,10,Summer,,,,,38.49,,0.82,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,11,Summer,,,,,39.95,,1.1,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,12,Summer,,,,,44.74,,2.27,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,13,Summer,,,35.65,24.84,42.06,,0.56,11.86,70.08,0.06,0.05,,
UP012,Uttar Pradesh,2018,3,14,Summer,,,,,68.32,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,15,Summer,,,,,58.11,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,16,Summer,,,,,38.97,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,17,Summer,,,,,38.27,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,18,Summer,,,,,36.64,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,19,Summer,,,,,41.98,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,20,Summer,,,104.71,35.76,39.84,,0.21,6.1,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,21,Summer,,,,,47.7,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,22,Summer,,,,,46.76,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,23,Summer,,,,,36.0,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,24,Summer,,,,,27.16,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,25,Summer,,,,,26.7,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,26,Summer,,,,,28.3,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,27,Summer,,,1.84,7.84,30.62,,0.03,7.7,102.47,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,28,Summer,,,,,51.81,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,29,Summer,,,,,59.52,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,30,Summer,,,,,42.44,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,3,31,Summer,,,,,23.69,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,1,Summer,,,,,30.21,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,2,Summer,,,,,45.69,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,3,Summer,,,21.6,4.54,38.93,,0.04,16.61,28.36,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,4,Summer,,,,,33.32,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,5,Summer,,,,,26.83,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,6,Summer,,,,,24.92,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,7,Summer,,,,,24.44,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,8,Summer,,,,,28.41,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,9,Summer,,,,,28.29,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,10,Summer,,,,,29.86,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,11,Summer,,,,,27.22,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,12,Summer,,,,,27.88,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,13,Summer,,,,,33.02,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,14,Summer,,,,,33.5,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,15,Summer,,,,,33.7,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,16,Summer,,,,,46.42,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,17,Summer,,,,,46.22,,0.0,0.03,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,18,Summer,,,,,29.93,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,19,Summer,,,,,37.76,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,20,Summer,,,,,53.09,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,21,Summer,,,,,30.91,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,22,Summer,,,,,26.0,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,23,Summer,,,,,26.77,,0.04,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,24,Summer,,,,,44.62,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,25,Summer,,,,,65.38,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,26,Summer,,,,,33.36,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,27,Summer,,,,,22.6,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,28,Summer,,,,,23.6,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,29,Summer,,,,,25.43,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,4,30,Summer,,,,,22.09,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,1,Summer,,,,,22.52,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,2,Summer,,,,,24.84,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,3,Summer,,,,,23.66,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,4,Summer,,,,,25.83,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,5,Summer,,,,,27.12,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,6,Summer,,,,,31.07,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,7,Summer,,,,,48.34,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,8,Summer,,,,,47.17,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,9,Summer,,,,,29.98,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,10,Summer,,,,,32.91,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,11,Summer,,,,,42.03,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,12,Summer,,,,,24.04,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,13,Summer,,,,,22.4,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,14,Summer,,,,,23.22,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,15,Summer,,,,,26.31,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,16,Summer,,,,,27.31,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,17,Summer,,,,,23.67,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,18,Summer,,,,,27.1,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,19,Summer,,,,,29.96,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,20,Summer,,,,,23.57,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,21,Summer,,,,,49.84,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,22,Summer,,,,,28.7,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,23,Summer,,,,,26.69,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,24,Summer,,,,,24.41,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,25,Summer,,,,,45.23,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,26,Summer,,,,,65.31,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,27,Summer,,,,,35.76,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,28,Summer,5.0,,,,29.78,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,29,Summer,,,,,22.56,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,30,Summer,,,,,25.77,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,5,31,Summer,,,,,26.7,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,6,1,Summer,,,,,22.42,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,6,2,Summer,,,,,22.96,,0.0,,6.66,0.0,0.0,,
UP012,Uttar Pradesh,2018,6,3,Summer,,,,,24.83,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,6,4,Summer,,,,,23.77,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,6,5,Summer,,,,,23.44,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,6,6,Summer,,,,,22.84,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,6,7,Summer,,,,,27.48,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,6,8,Summer,,,,,24.58,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,6,9,Summer,,,,,27.9,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,6,10,Summer,,,,,26.85,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,6,11,Summer,,,,,27.94,,0.0,,,0.0,0.0,,
UP012,Uttar Pradesh,2018,6,12,Summer,88.55,,27.23,56.19,30.1,,0.5,37.77,38.51,0.99,1.11,,
UP012,Uttar Pradesh,2018,6,15,Summer,99.13,,8.18,36.13,25.76,,0.63,,13.52,0.14,0.24,,
UP012,Uttar Pradesh,2018,12,26,Winter,93.6,,18.27,38.92,35.32,,0.66,5.62,13.19,0.0,0.21,,
UP012,Uttar Pradesh,2019,3,19,Summer,77.32,,5.3,69.12,41.0,,0.83,3.26,44.42,0.21,2.0,,
UP012,Uttar Pradesh,2019,4,1,Summer,78.25,,3.65,18.59,9.88,,1.28,4.04,44.74,1.98,5.55,,
UP012,Uttar Pradesh,2019,6,15,Summer,150.1,,9.23,23.35,27.39,,0.54,13.18,41.88,1.4,8.36,,
UP013,Uttar Pradesh,2019,8,21,Monsoon,31.62,,3.38,15.69,11.09,,,6.54,20.29,1.0,2.06,,
UP013,Uttar Pradesh,2019,9,3,Monsoon,13.25,,19.84,16.27,24.17,,0.78,18.05,41.71,6.25,11.58,,
UP013,Uttar Pradesh,2019,9,4,Monsoon,18.0,,18.64,6.0,17.93,,0.52,15.31,46.51,5.57,11.54,,
UP013,Uttar Pradesh,2019,9,5,Monsoon,23.0,,25.0,7.78,24.5,,0.68,7.18,52.67,6.08,12.46,,
UP013,Uttar Pradesh,2019,9,6,Monsoon,32.69,,4.06,16.3,11.96,,1.59,6.69,45.32,5.07,9.78,,
UP013,Uttar Pradesh,2019,9,18,Monsoon,14.59,,2.64,10.3,7.63,,0.19,5.55,39.71,5.89,14.53,,
UP013,Uttar Pradesh,2019,9,20,Monsoon,36.95,,4.05,21.25,14.59,,0.34,7.33,26.76,5.99,14.93,,
UP013,Uttar Pradesh,2019,9,21,Monsoon,30.33,,4.81,22.23,15.74,,0.26,5.95,23.91,5.47,10.71,,
UP013,Uttar Pradesh,2019,11,26,Post-Monsoon,160.71,,45.77,79.2,79.33,,0.48,20.89,43.66,8.69,18.97,,
UP013,Uttar Pradesh,2019,12,4,Winter,139.41,,29.96,83.27,68.61,,0.48,21.14,28.59,8.34,20.0,,
UP013,Uttar Pradesh,2020,2,24,Winter,59.6,,1.83,27.98,16.38,,,14.93,134.92,1.8,2.48,,
UP013,Uttar Pradesh,2020,2,25,Winter,22.88,,2.22,20.61,12.76,,,8.9,93.95,2.16,5.76,,
UP013,Uttar Pradesh,2020,3,25,Summer,30.5,,4.0,16.05,11.75,,,9.3,48.5,0.9,1.45,,
UP013,Uttar Pradesh,2020,5,8,Summer,40.21,,1.9,12.15,7.92,,,14.58,54.08,4.27,8.37,,
UP013,Uttar Pradesh,2020,5,18,Summer,37.38,,2.52,17.02,11.08,,,10.29,51.46,4.86,11.09,,
UP013,Uttar Pradesh,2020,6,29,Summer,27.23,,1.9,10.57,7.03,,,8.55,50.25,2.13,4.84,,
UP014,Uttar Pradesh,2015,1,1,Winter,,,2.87,5.0,2.21,,22.97,169.57,14.04,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,2,Winter,,,2.87,5.0,2.21,,23.07,169.46,12.92,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,3,Winter,,,2.87,5.0,2.21,,18.67,169.77,12.92,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,4,Winter,,,2.87,5.0,2.21,,20.16,169.56,12.92,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,5,Winter,,,2.87,5.0,2.21,,20.17,169.48,12.92,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,6,Winter,,,2.87,5.0,2.21,,23.56,178.63,14.01,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,7,Winter,,,3.61,12.09,2.21,,19.53,169.0,16.51,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,8,Winter,,,4.57,28.68,2.21,,19.9,169.0,12.75,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,9,Winter,,,4.55,28.66,2.21,,20.27,182.39,13.24,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,10,Winter,,,4.56,28.68,2.21,,23.55,174.58,22.49,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,11,Winter,,,3.82,26.46,2.21,,23.45,178.93,22.24,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,12,Winter,,,2.81,23.45,2.21,,22.19,176.44,19.97,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,13,Winter,,,3.99,26.98,2.21,,15.77,187.02,22.1,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,14,Winter,,,3.31,23.37,2.21,,19.25,42.93,108.92,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,15,Winter,,,3.98,14.61,2.21,,18.93,,173.37,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,16,Winter,,,1.51,9.75,2.21,,16.94,,65.64,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,17,Winter,,,2.4,5.3,2.21,,12.62,87.87,34.57,3.22,9.43,,
UP014,Uttar Pradesh,2015,1,18,Winter,,,1.98,3.96,2.21,,12.61,,13.77,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,19,Winter,,,2.19,10.24,2.21,,17.34,,28.92,3.24,9.48,,
UP014,Uttar Pradesh,2015,1,20,Winter,,,4.25,16.98,2.21,,16.6,,30.54,3.2,9.09,,
UP014,Uttar Pradesh,2015,1,21,Winter,,,21.82,27.88,2.21,,18.19,,26.12,3.33,7.66,,
UP014,Uttar Pradesh,2015,1,22,Winter,,,14.51,21.21,2.21,,13.1,141.76,41.67,3.24,7.49,,
UP014,Uttar Pradesh,2015,1,23,Winter,,,5.85,16.34,2.21,,9.92,,55.96,3.16,7.31,,
UP014,Uttar Pradesh,2015,1,24,Winter,,,4.52,14.72,2.21,,8.89,,62.13,3.14,7.28,,
UP014,Uttar Pradesh,2015,1,25,Winter,,,3.61,11.39,2.21,,14.42,,65.13,3.11,7.23,,
UP014,Uttar Pradesh,2015,1,26,Winter,,,6.58,15.43,2.21,,12.89,,41.87,3.16,7.31,,
UP014,Uttar Pradesh,2015,1,27,Winter,,,6.31,27.91,2.21,,11.76,,35.46,3.22,7.43,,
UP014,Uttar Pradesh,2015,1,28,Winter,,,2.63,32.36,2.21,,11.08,,52.96,3.21,7.42,,
UP014,Uttar Pradesh,2015,1,29,Winter,,,2.42,21.54,2.21,,12.85,,56.81,3.14,7.29,,
UP014,Uttar Pradesh,2015,1,30,Winter,,,2.36,16.56,2.21,,14.92,,57.77,3.1,7.21,,
UP014,Uttar Pradesh,2015,1,31,Winter,,,4.35,25.3,2.21,,15.71,,58.01,3.16,7.33,,
UP014,Uttar Pradesh,2015,2,1,Winter,,,5.85,30.5,2.21,,16.22,70.12,40.66,3.2,7.4,,
UP014,Uttar Pradesh,2015,2,2,Winter,,,2.47,20.25,2.21,,20.44,,49.35,3.13,7.25,,
UP014,Uttar Pradesh,2015,2,3,Winter,,,3.01,17.62,2.21,,20.88,,43.29,3.11,7.22,,
UP014,Uttar Pradesh,2015,2,4,Winter,,,4.2,12.47,2.21,,16.83,,32.56,3.09,7.19,,
UP014,Uttar Pradesh,2015,2,5,Winter,,,3.36,20.24,2.21,,12.2,,33.19,3.15,7.3,,
UP014,Uttar Pradesh,2015,2,6,Winter,,,3.22,25.83,2.21,,19.02,,65.71,3.17,7.35,,
UP014,Uttar Pradesh,2015,2,7,Winter,,,7.56,49.53,4.23,,16.49,,44.05,3.32,7.64,,
UP014,Uttar Pradesh,2015,2,8,Winter,,,5.7,54.58,2.21,,20.53,,27.4,3.33,7.67,,
UP014,Uttar Pradesh,2015,2,9,Winter,,,5.02,55.57,2.21,,24.98,,41.22,3.33,7.66,,
UP014,Uttar Pradesh,2015,2,10,Winter,,,2.56,37.2,2.21,,15.02,132.63,51.4,3.23,7.47,,
UP014,Uttar Pradesh,2015,2,11,Winter,,,4.41,45.83,2.21,,21.04,179.18,58.23,3.28,7.56,,
UP014,Uttar Pradesh,2015,2,12,Winter,,,5.01,53.57,2.21,,21.49,103.59,52.18,3.32,7.64,,
